overall_qual,gr_liv_area,exter_qual,kitchen_qual,total_bsmt_sf,garage_area,garage_cars,1st_flr_sf,bsmt_qual,year_built,garage_finish,garage_yr_blt,year_remod/add,fireplace_qu,full_bath,foundation_PConc,mas_vnr_area,totrms_abvgrd
7,1640,4,4,798.0,595.0,2.0,798,4,2003,2,2003.0,2003,0,2,1,0.0,6
5,1480,3,3,1080.0,253.0,1.0,1080,3,1951,1,1951.0,1994,4,1,1,0.0,7
7,1792,4,4,963.0,564.0,2.0,963,4,2001,2,2001.0,2001,3,2,1,172.0,7
5,1148,3,3,980.0,308.0,1.0,1148,5,1952,1,1952.0,1952,0,1,1,0.0,6
5,1393,3,3,816.0,300.0,1.0,872,3,1955,1,1955.0,1955,0,1,1,0.0,8
6,1044,3,3,960.0,528.0,2.0,1044,3,1976,1,1976.0,1976,2,1,0,0.0,7
5,1144,3,3,1144.0,336.0,1.0,1144,3,1963,1,1962.0,1963,0,1,0,0.0,6
8,1924,4,4,1086.0,592.0,2.0,1086,4,1998,2,1998.0,1998,3,2,1,530.0,7
9,2599,4,4,1393.0,779.0,3.0,1422,4,1999,3,1999.0,1999,3,2,1,165.0,10
8,2283,4,4,1008.0,632.0,3.0,1008,4,2003,3,2003.0,2003,4,2,1,188.0,9
6,1133,3,3,795.0,900.0,2.0,765,3,1950,1,1989.0,1950,0,1,0,0.0,5
6,1398,4,4,1398.0,542.0,2.0,1398,4,1990,2,1990.0,1991,0,2,1,0.0,5
5,810,3,3,782.0,576.0,2.0,810,4,1971,1,1973.0,1972,0,1,1,153.0,4
6,1306,4,4,1306.0,624.0,2.0,1306,4,2005,2,2005.0,2005,4,2,1,135.0,5
5,803,3,3,720.0,360.0,2.0,803,3,1941,1,1941.0,1950,0,1,0,0.0,5
5,1435,3,3,910.0,308.0,1.0,910,2,1950,1,1950.0,1950,0,1,0,0.0,6
6,2073,3,3,1542.0,500.0,2.0,2073,4,1978,1,1978.0,1988,3,2,0,119.0,7
6,1991,3,3,854.0,432.0,2.0,1096,3,1932,1,1977.0,1950,4,1,0,480.0,7
4,1067,3,4,1067.0,436.0,2.0,1067,4,1950,1,1996.0,1995,0,2,0,0.0,4
5,1174,3,4,680.0,576.0,2.0,680,3,1900,1,2000.0,2006,4,1,0,0.0,6
4,1689,3,3,1680.0,432.0,2.0,1689,4,1991,1,1991.0,1991,3,2,1,0.0,6
6,1132,3,3,608.0,240.0,1.0,608,3,1939,1,1939.0,1950,0,1,0,0.0,5
6,1024,3,4,1008.0,313.0,1.0,1024,3,1956,1,1956.0,1956,3,1,0,244.0,5
8,2232,4,4,1173.0,623.0,2.0,1215,4,1993,2,1993.0,1994,3,2,1,372.0,8
6,1440,4,4,1440.0,467.0,2.0,1440,4,1981,3,1981.0,1981,3,2,0,310.0,7
6,1680,4,4,880.0,540.0,2.0,1680,4,1988,3,1988.0,2007,4,2,0,260.0,5
5,1092,3,3,1092.0,0.0,0.0,1092,4,2007,0,2007.0,2008,0,1,1,0.0,5
5,1559,3,3,1559.0,812.0,2.0,1559,3,1948,1,1948.0,1973,0,1,0,0.0,5
9,1980,4,5,1980.0,770.0,3.0,1980,5,2004,3,2004.0,2005,4,2,1,66.0,8
8,2630,4,4,1470.0,696.0,3.0,1470,4,1998,3,1998.0,1998,3,2,1,473.0,8
8,1861,4,4,1341.0,851.0,3.0,1341,4,2007,2,2007.0,2007,4,3,1,156.0,7
4,1200,3,3,1200.0,850.0,3.0,1200,4,1964,3,1964.0,1964,0,1,0,98.0,6
5,2320,3,3,0.0,672.0,2.0,1547,0,1948,1,1979.0,1950,3,2,0,0.0,7
8,2200,4,5,2200.0,685.0,3.0,2200,5,2003,3,2003.0,2004,4,2,1,470.0,8
8,1795,4,4,1777.0,534.0,2.0,1795,4,2002,2,2002.0,2002,4,2,1,281.0,7
5,1297,3,3,1297.0,498.0,2.0,1297,3,1954,3,1954.0,1990,3,1,0,650.0,5
5,1319,3,3,608.0,270.0,1.0,1319,3,1953,1,1953.0,1953,0,1,1,0.0,5
7,1463,3,3,1463.0,539.0,2.0,1463,4,1998,3,1998.0,1998,0,2,1,0.0,5
7,3493,3,4,1470.0,870.0,3.0,1675,3,1880,1,2003.0,2002,5,3,0,0.0,10
5,1094,4,4,1094.0,576.0,2.0,1094,4,2003,1,2004.0,2004,0,1,1,126.0,6
6,1960,4,4,860.0,440.0,2.0,860,4,2002,3,2002.0,2002,3,2,1,0.0,8
5,808,3,3,808.0,308.0,1.0,808,3,1958,1,1963.0,2000,0,1,0,0.0,5
5,943,3,3,943.0,528.0,2.0,943,3,1967,1,1972.0,1967,0,1,0,323.0,5
7,1246,4,4,1146.0,428.0,2.0,1246,4,2007,3,2007.0,2008,4,2,1,20.0,5
4,1128,3,3,698.0,528.0,2.0,698,3,1920,2,1980.0,1950,0,1,0,0.0,6
6,951,4,4,951.0,480.0,2.0,951,3,1958,1,1985.0,2007,0,1,0,0.0,6
7,1644,4,4,1518.0,569.0,2.0,1644,4,1989,3,1989.0,1989,3,2,1,145.0,5
7,1959,3,3,1907.0,766.0,3.0,1959,3,1988,1,1989.0,1989,0,3,0,70.0,9
6,2054,4,4,992.0,390.0,2.0,1022,4,2000,2,2000.0,2000,3,2,1,40.0,7
5,874,3,3,864.0,352.0,1.0,874,3,1971,1,1971.0,2004,0,1,0,0.0,5
8,1685,4,4,1685.0,658.0,3.0,1685,4,2006,3,2006.0,2006,4,2,1,298.0,5
4,693,3,2,693.0,0.0,0.0,693,3,1941,0,1941.0,1950,0,1,0,0.0,4
8,1034,4,4,982.0,598.0,2.0,1034,4,1989,3,1989.0,1989,3,1,0,0.0,4
6,1490,4,4,745.0,392.0,2.0,745,4,2005,3,2005.0,2006,4,2,1,0.0,7
8,1713,4,5,1713.0,856.0,3.0,1713,5,2004,3,2004.0,2005,4,2,1,262.0,7
7,1472,3,3,1372.0,588.0,2.0,1472,4,1980,1,1980.0,1980,3,2,0,225.0,6
7,1971,4,4,1113.0,689.0,2.0,1113,4,2005,2,2005.0,2005,4,2,1,0.0,8
4,988,3,3,526.0,297.0,1.0,526,4,1973,2,1973.0,2006,0,1,0,0.0,5
6,1576,3,4,1208.0,368.0,2.0,1576,3,1961,3,1961.0,1961,1,1,0,90.0,7
7,2049,4,4,1065.0,467.0,2.0,1065,4,1996,1,1997.0,1997,3,2,1,0.0,9
4,1531,3,3,756.0,209.0,1.0,1169,3,1947,1,1947.0,1979,3,1,0,0.0,8
7,1358,4,4,1358.0,484.0,2.0,1358,4,2004,2,2004.0,2004,4,2,1,146.0,6
7,2050,3,4,832.0,529.0,2.0,1154,4,1978,2,1978.0,1978,3,2,0,256.0,8
9,2338,5,4,2660.0,1110.0,3.0,2338,5,2006,3,2005.0,2007,4,2,1,710.0,8
5,2640,3,3,2171.0,1008.0,3.0,1392,3,1925,2,1977.0,1975,4,2,0,0.0,10
5,1584,3,3,1584.0,792.0,3.0,1584,3,1967,1,1967.0,1967,0,2,0,0.0,8
6,2237,3,4,712.0,440.0,2.0,1375,4,1980,3,1980.0,2006,3,2,1,0.0,7
7,1477,3,3,861.0,216.0,1.0,877,3,1928,1,1928.0,1950,4,2,0,0.0,6
5,1510,3,4,1510.0,517.0,2.0,1510,3,1967,2,1967.0,1967,0,2,0,268.0,6
8,2392,4,4,1396.0,870.0,3.0,1407,4,1997,3,1997.0,1998,3,2,1,423.0,7
6,1716,3,4,810.0,672.0,2.0,1170,3,1915,1,1970.0,2004,0,2,0,0.0,8
5,868,3,3,768.0,576.0,2.0,868,4,1971,1,1989.0,1990,0,1,0,0.0,6
7,1632,3,3,935.0,462.0,2.0,955,4,1998,3,1998.0,1998,3,2,1,0.0,8
5,1077,3,3,991.0,205.0,1.0,1077,3,1939,2,1939.0,1950,3,1,0,0.0,5
5,773,3,3,773.0,240.0,1.0,773,3,1953,1,1953.0,1953,0,1,0,0.0,4
7,1839,4,3,1195.0,486.0,2.0,1195,4,1998,3,1998.0,1998,0,2,1,30.0,7
8,2450,4,4,1284.0,1069.0,3.0,1310,4,1998,3,1998.0,1998,3,2,1,731.0,7
7,2019,3,4,728.0,532.0,2.0,1136,4,1910,1,1997.0,1993,0,1,0,0.0,8
8,1636,4,4,1623.0,865.0,3.0,1636,4,2006,2,2006.0,2006,4,2,1,208.0,8
7,1374,4,4,384.0,400.0,2.0,744,4,2004,3,2004.0,2005,4,2,1,0.0,6
5,1072,3,3,547.0,525.0,2.0,1072,4,2005,3,2005.0,2005,0,1,1,80.0,5
4,630,3,3,630.0,0.0,0.0,630,4,1972,0,1972.0,1972,0,1,0,0.0,3
6,1414,5,3,1184.0,601.0,2.0,1414,4,1958,1,1990.0,2002,3,1,0,0.0,6
8,1694,4,4,1686.0,636.0,2.0,1694,5,2004,2,2004.0,2005,4,2,1,186.0,7
7,1690,4,4,845.0,517.0,2.0,845,4,2001,2,2001.0,2001,0,2,1,0.0,7
7,2353,4,5,845.0,484.0,2.0,1153,4,1980,2,1983.0,1980,3,2,0,278.0,10
7,1055,3,3,1055.0,319.0,1.0,1055,3,1976,1,1976.0,1976,0,2,0,0.0,4
6,1055,3,4,1044.0,542.0,2.0,1055,4,1973,2,1973.0,2006,3,1,0,0.0,5
5,1144,3,3,864.0,264.0,1.0,1144,3,1961,2,1961.0,1983,3,1,0,0.0,6
8,2332,4,5,1148.0,756.0,3.0,1170,5,2004,3,2004.0,2004,4,2,1,126.0,9
6,1824,3,3,912.0,0.0,0.0,912,3,1971,0,1971.0,1971,0,2,0,0.0,8
5,1442,3,3,352.0,400.0,2.0,712,4,2006,3,2007.0,2007,0,2,1,0.0,6
5,1784,3,3,747.0,180.0,1.0,892,4,1914,1,1914.0,1950,0,1,0,0.0,9
6,2108,3,4,1127.0,540.0,2.0,1236,3,1935,1,1935.0,1986,3,2,0,0.0,7
5,894,3,3,894.0,308.0,1.0,894,3,1962,1,1962.0,1962,0,1,0,0.0,5
4,1430,3,2,596.0,370.0,2.0,834,3,1924,1,1924.0,1950,0,2,0,0.0,7
7,1776,4,4,936.0,474.0,2.0,936,4,2002,2,2002.0,2002,3,2,1,144.0,7
6,1602,4,4,1602.0,529.0,2.0,1602,4,1977,3,1977.0,2000,3,2,0,126.0,8
6,1650,3,3,926.0,468.0,2.0,991,4,1910,1,1979.0,1990,0,2,0,0.0,6
6,864,3,3,864.0,300.0,1.0,864,3,1959,1,2008.0,1959,0,1,0,0.0,5
7,2200,4,4,812.0,453.0,2.0,1101,4,1993,2,1993.0,1994,3,2,1,0.0,9
8,1710,4,4,1710.0,866.0,3.0,1710,5,2007,2,2007.0,2008,4,2,1,436.0,6
5,912,3,3,912.0,352.0,1.0,912,3,1962,1,1962.0,1962,0,1,0,0.0,4
6,1501,3,3,744.0,440.0,2.0,757,4,1999,1,1999.0,1999,3,2,1,342.0,6
6,1310,3,3,617.0,398.0,1.0,865,2,1924,1,1924.0,1950,0,2,0,0.0,6
6,987,3,3,483.0,264.0,1.0,483,3,1973,1,1973.0,1973,0,1,0,158.0,5
4,1092,3,3,546.0,286.0,1.0,546,3,1970,2,1970.0,1970,0,1,0,0.0,6
5,1680,3,3,1680.0,528.0,2.0,1680,3,1976,1,1976.0,1976,0,2,0,164.0,8
4,874,3,3,864.0,576.0,2.0,874,3,1971,1,1995.0,1971,0,1,0,0.0,5
3,729,3,3,0.0,0.0,0.0,729,0,1945,0,1945.0,1950,0,1,0,0.0,5
6,1252,4,4,1252.0,528.0,2.0,1252,3,1959,1,1960.0,1959,0,1,0,243.0,7
8,1828,4,4,1298.0,876.0,3.0,1298,4,2006,2,2006.0,2007,0,2,1,0.0,7
6,2495,3,4,1280.0,660.0,2.0,1280,4,1993,1,1993.0,1993,3,2,1,0.0,9
6,1306,4,4,1306.0,624.0,2.0,1306,4,2005,2,2005.0,2005,4,2,1,135.0,5
7,1478,3,3,1454.0,506.0,2.0,1478,4,1991,1,1991.0,1992,3,2,1,0.0,6
5,912,4,4,912.0,300.0,1.0,912,3,1963,2,1963.0,1995,0,1,0,0.0,6
2,540,3,3,480.0,200.0,1.0,540,3,1941,1,1951.0,1950,0,1,0,0.0,4
6,1604,3,3,926.0,470.0,2.0,926,4,1997,3,1997.0,1998,3,2,1,0.0,7
5,1536,4,4,768.0,400.0,2.0,768,4,2005,3,2005.0,2005,0,2,1,0.0,6
6,1671,3,3,959.0,472.0,2.0,959,4,2000,3,2000.0,2000,3,2,1,0.0,7
7,1611,4,4,784.0,572.0,2.0,784,4,2005,2,2005.0,2005,0,2,1,0.0,6
6,1844,4,4,1844.0,540.0,2.0,1844,3,1969,2,1969.0,1969,3,2,0,312.0,7
7,1367,4,4,1367.0,484.0,2.0,1367,4,2005,2,2005.0,2005,4,2,1,144.0,6
7,1725,3,3,539.0,550.0,2.0,1040,3,1979,2,1979.0,1979,3,2,0,96.0,6
8,2389,4,4,1054.0,672.0,3.0,1054,5,2006,3,2006.0,2006,4,2,1,0.0,10
7,1718,3,4,851.0,264.0,2.0,867,3,1927,1,1927.0,1992,3,2,0,0.0,8
5,1556,3,3,1556.0,0.0,0.0,1556,3,1960,0,1960.0,1960,0,2,0,0.0,8
7,2156,3,3,1568.0,508.0,2.0,2156,3,1968,2,1968.0,2003,4,2,0,0.0,9
9,1978,5,5,1978.0,920.0,3.0,1978,5,2007,3,2007.0,2007,4,2,1,290.0,7
4,1178,3,3,859.0,384.0,1.0,859,3,1900,2,1964.0,1950,0,1,0,0.0,7
5,1078,3,3,1078.0,500.0,2.0,1078,3,1971,3,1971.0,2008,2,1,0,0.0,6
6,1285,3,4,1243.0,473.0,2.0,1285,3,1977,1,1977.0,1977,2,2,0,0.0,6
8,1191,4,4,1191.0,531.0,2.0,1191,4,1989,1,1989.0,1989,3,2,0,0.0,5
6,1494,3,4,1479.0,576.0,2.0,1494,4,1997,2,1997.0,1997,0,2,1,0.0,6
4,1180,3,2,700.0,252.0,1.0,1180,2,1922,1,1922.0,1950,4,1,0,0.0,5
8,1795,4,4,900.0,782.0,3.0,909,5,2006,3,2006.0,2006,4,2,1,121.0,8
5,894,3,3,864.0,440.0,2.0,894,3,1974,1,1974.0,1974,2,1,0,0.0,5
6,1042,3,3,1042.0,440.0,2.0,1042,3,1965,2,1965.0,1965,0,2,0,98.0,5
4,1092,3,3,546.0,0.0,0.0,546,3,1970,0,1970.0,1970,0,1,0,189.0,5
7,2287,4,3,1304.0,667.0,2.0,1304,3,1953,3,1953.0,1953,3,2,0,0.0,7
9,2668,4,5,1572.0,726.0,3.0,1572,5,2003,3,2003.0,2004,4,2,1,664.0,10
4,1414,3,3,864.0,0.0,0.0,964,3,1922,0,1922.0,1950,4,1,0,0.0,8
6,1232,3,3,600.0,217.0,1.0,608,3,1939,1,1939.0,1950,3,1,0,0.0,6
6,1609,4,4,754.0,525.0,2.0,754,4,1995,2,1995.0,1995,0,2,1,38.0,6
8,1932,5,5,1932.0,774.0,3.0,1932,5,2008,3,2008.0,2008,4,2,1,426.0,7
8,1728,4,4,1884.0,520.0,2.0,1728,4,2007,3,2007.0,2007,4,2,1,0.0,7
4,861,3,3,861.0,539.0,2.0,861,3,1940,1,1961.0,1950,0,1,0,0.0,4
6,1913,3,3,896.0,342.0,2.0,1172,3,1928,1,1929.0,1950,3,1,0,0.0,9
4,1200,3,3,1200.0,294.0,1.0,1200,3,1956,1,1956.0,1956,4,1,0,0.0,6
7,1804,3,4,994.0,442.0,2.0,1028,3,1999,3,1999.0,1999,3,2,1,0.0,7
